unit_code,canonical_name,organization_type,unit_level,admin_level,org_nature,year_start,year_end,source_ref,source_url,source_type,source_kind,code_source,crawled_at,crawl_version,unit_name_raw,unit_code_raw,dedup_key,qa_label,qa_annotator,qa_confidence,qa_note,qa_date,dataset_name,export_date
KHAC_TAND_QBI,Tòa án nhân dân Quảng Bình,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Quảng Bình,KHAC_TAND_QBI,toa an nhan dan quang binh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_QBI,Viện kiểm sát nhân dân Quảng Bình,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Quảng Bình,KHAC_VKSND_QBI,vien kiem sat nhan dan quang binh,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_HT,Hội đồng nhân dân Hà Tĩnh,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Hà Tĩnh,KHAC_HDND_HT,hoi ong nhan dan ha tinh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_HT,Tòa án nhân dân Hà Tĩnh,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Hà Tĩnh,KHAC_TAND_HT,toa an nhan dan ha tinh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_HT,Viện kiểm sát nhân dân Hà Tĩnh,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Hà Tĩnh,KHAC_VKSND_HT,vien kiem sat nhan dan ha tinh,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_NA,Hội đồng nhân dân Nghệ An,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Nghệ An,KHAC_HDND_NA,hoi ong nhan dan nghe an,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_NA,Tòa án nhân dân Nghệ An,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Nghệ An,KHAC_TAND_NA,toa an nhan dan nghe an,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_NA,Viện kiểm sát nhân dân Nghệ An,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Nghệ An,KHAC_VKSND_NA,vien kiem sat nhan dan nghe an,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_TH,Hội đồng nhân dân Thanh Hóa,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Thanh Hóa,KHAC_HDND_TH,hoi ong nhan dan thanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_TH,Tòa án nhân dân Thanh Hóa,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Thanh Hóa,KHAC_TAND_TH,toa an nhan dan thanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_TH,Viện kiểm sát nhân dân Thanh Hóa,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Thanh Hóa,KHAC_VKSND_TH,vien kiem sat nhan dan thanh hoa,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_QNH,Hội đồng nhân dân Quảng Ninh,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Quảng Ninh,KHAC_HDND_QNH,hoi ong nhan dan quang ninh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_QNH,Tòa án nhân dân Quảng Ninh,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Quảng Ninh,KHAC_TAND_QNH,toa an nhan dan quang ninh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_QNH,Viện kiểm sát nhân dân Quảng Ninh,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Quảng Ninh,KHAC_VKSND_QNH,vien kiem sat nhan dan quang ninh,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_HD,Hội đồng nhân dân Hải Dương,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Hải Dương,KHAC_HDND_HD,hoi ong nhan dan hai duong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_HD,Tòa án nhân dân Hải Dương,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Hải Dương,KHAC_TAND_HD,toa an nhan dan hai duong,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_HD,Viện kiểm sát nhân dân Hải Dương,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Hải Dương,KHAC_VKSND_HD,vien kiem sat nhan dan hai duong,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_HY,Hội đồng nhân dân Hưng Yên,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Hưng Yên,KHAC_HDND_HY,hoi ong nhan dan hung yen,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_HY,Tòa án nhân dân Hưng Yên,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Hưng Yên,KHAC_TAND_HY,toa an nhan dan hung yen,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_HY,Viện kiểm sát nhân dân Hưng Yên,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Hưng Yên,KHAC_VKSND_HY,vien kiem sat nhan dan hung yen,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_TBI,Hội đồng nhân dân Thái Bình,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Thái Bình,KHAC_HDND_TBI,hoi ong nhan dan thai binh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_TBI,Tòa án nhân dân Thái Bình,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Thái Bình,KHAC_TAND_TBI,toa an nhan dan thai binh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_TBI,Viện kiểm sát nhân dân Thái Bình,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Thái Bình,KHAC_VKSND_TBI,vien kiem sat nhan dan thai binh,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_NDI,Hội đồng nhân dân Nam Định,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Nam Định,KHAC_HDND_NDI,hoi ong nhan dan nam inh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_NDI,Tòa án nhân dân Nam Định,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Nam Định,KHAC_TAND_NDI,toa an nhan dan nam inh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_NDI,Viện kiểm sát nhân dân Nam Định,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Nam Định,KHAC_VKSND_NDI,vien kiem sat nhan dan nam inh,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_HNA,Hội đồng nhân dân Hà Nam,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Hà Nam,KHAC_HDND_HNA,hoi ong nhan dan ha nam,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_HNA,Tòa án nhân dân Hà Nam,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Hà Nam,KHAC_TAND_HNA,toa an nhan dan ha nam,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_HNA,Viện kiểm sát nhân dân Hà Nam,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Hà Nam,KHAC_VKSND_HNA,vien kiem sat nhan dan ha nam,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_NB,Hội đồng nhân dân Ninh Bình,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Ninh Bình,KHAC_HDND_NB,hoi ong nhan dan ninh binh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_NB,Tòa án nhân dân Ninh Bình,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Ninh Bình,KHAC_TAND_NB,toa an nhan dan ninh binh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_NB,Viện kiểm sát nhân dân Ninh Bình,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Ninh Bình,KHAC_VKSND_NB,vien kiem sat nhan dan ninh binh,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_VP,Hội đồng nhân dân Vĩnh Phúc,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Vĩnh Phúc,KHAC_HDND_VP,hoi ong nhan dan vinh phuc,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_VP,Tòa án nhân dân Vĩnh Phúc,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Vĩnh Phúc,KHAC_TAND_VP,toa an nhan dan vinh phuc,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_VP,Viện kiểm sát nhân dân Vĩnh Phúc,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Vĩnh Phúc,KHAC_VKSND_VP,vien kiem sat nhan dan vinh phuc,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_BNI,Hội đồng nhân dân Bắc Ninh,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Bắc Ninh,KHAC_HDND_BNI,hoi ong nhan dan bac ninh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_BNI,Tòa án nhân dân Bắc Ninh,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Bắc Ninh,KHAC_TAND_BNI,toa an nhan dan bac ninh,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_BNI,Viện kiểm sát nhân dân Bắc Ninh,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Bắc Ninh,KHAC_VKSND_BNI,vien kiem sat nhan dan bac ninh,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_BGI,Hội đồng nhân dân Bắc Giang,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Bắc Giang,KHAC_HDND_BGI,hoi ong nhan dan bac giang,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_BGI,Tòa án nhân dân Bắc Giang,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Bắc Giang,KHAC_TAND_BGI,toa an nhan dan bac giang,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_BGI,Viện kiểm sát nhân dân Bắc Giang,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Bắc Giang,KHAC_VKSND_BGI,vien kiem sat nhan dan bac giang,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_PTH,Hội đồng nhân dân Phú Thọ,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Phú Thọ,KHAC_HDND_PTH,hoi ong nhan dan phu tho,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_PTH,Tòa án nhân dân Phú Thọ,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Phú Thọ,KHAC_TAND_PTH,toa an nhan dan phu tho,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_PTH,Viện kiểm sát nhân dân Phú Thọ,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Phú Thọ,KHAC_VKSND_PTH,vien kiem sat nhan dan phu tho,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_TNG,Hội đồng nhân dân Thái Nguyên,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Thái Nguyên,KHAC_HDND_TNG,hoi ong nhan dan thai nguyen,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_TNG,Tòa án nhân dân Thái Nguyên,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Thái Nguyên,KHAC_TAND_TNG,toa an nhan dan thai nguyen,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_TNG,Viện kiểm sát nhân dân Thái Nguyên,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Thái Nguyên,KHAC_VKSND_TNG,vien kiem sat nhan dan thai nguyen,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
KHAC_HDND_YBI,Hội đồng nhân dân Yên Bái,KHAC,cap_tinh,cap_tinh,co_quan_dan_su,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Hội đồng nhân dân Yên Bái,KHAC_HDND_YBI,hoi ong nhan dan yen bai,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_TAND_YBI,Tòa án nhân dân Yên Bái,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Tòa án nhân dân Yên Bái,KHAC_TAND_YBI,toa an nhan dan yen bai,KHAC,Luat_Nghiep_Vu_Chinh,CAO,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-13,DataVietNam,2026-09-13
KHAC_VKSND_YBI,Viện kiểm sát nhân dân Yên Bái,KHAC,cap_tinh,cap_tinh,tu_phap,2018,2026,dvc_2018,https://dichvucong.gov.vn,danh_ba_chinh_phu,KHUNG_CO_CAU_CHINH_PHU,source,2026-09-13T01:39:04.864508,crawl_2018_2026,Viện kiểm sát nhân dân Yên Bái,KHAC_VKSND_YBI,vien kiem sat nhan dan yen bai,KHAC,Luat_Nghiep_Vu_Chinh,TRUNG_BINH,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-13,DataVietNam,2026-09-13
